,date,search_term,interest,month,year,m_1,m_10,m_11,m_12,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,y_2018,y_2019,y_2020,y_2021,y_2022,interest_sa
1085,2019-10-13,triple glazing,33,10,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.16666666666665
1086,2019-10-20,triple glazing,27,10,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.16666666666665
1087,2019-10-27,triple glazing,47,10,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49.16666666666665
1088,2019-11-03,triple glazing,30,11,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36.86533090519164
1089,2019-11-10,triple glazing,48,11,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54.86533090519164
1090,2019-11-17,triple glazing,11,11,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.86533090519164
1091,2019-11-24,triple glazing,27,11,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.86533090519164
1092,2019-12-01,triple glazing,17,12,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,29.037332400889955
1093,2019-12-08,triple glazing,12,12,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,24.037332400889955
1094,2019-12-15,triple glazing,24,12,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,36.03733240088995
1095,2019-12-22,triple glazing,21,12,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,33.03733240088995
1096,2019-12-29,triple glazing,44,12,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,56.03733240088995
1097,2020-01-05,triple glazing,44,1,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44.0
1098,2020-01-12,triple glazing,32,1,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32.0
1099,2020-01-19,triple glazing,49,1,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49.0
1100,2020-01-26,triple glazing,34,1,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.0
1101,2020-02-02,triple glazing,23,2,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,29.265111709903596
1102,2020-02-09,triple glazing,36,2,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,42.26511170990359
1103,2020-02-16,triple glazing,29,2,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,35.26511170990359
1104,2020-02-23,triple glazing,31,2,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,37.26511170990359
1105,2020-03-01,triple glazing,31,3,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,40.72466786425164
1106,2020-03-08,triple glazing,39,3,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,48.72466786425164
1107,2020-03-15,triple glazing,21,3,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,30.724667864251646
1108,2020-03-22,triple glazing,24,3,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,33.72466786425164
1109,2020-03-29,triple glazing,22,3,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,31.724667864251646
1110,2020-04-05,triple glazing,19,4,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34.45261170990359
1111,2020-04-12,triple glazing,29,4,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44.45261170990359
1112,2020-04-19,triple glazing,17,4,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32.45261170990359
1113,2020-04-26,triple glazing,15,4,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30.452611709903596
1114,2020-05-03,triple glazing,15,5,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,34.957607672035714
1115,2020-05-10,triple glazing,25,5,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,44.957607672035714
1116,2020-05-17,triple glazing,9,5,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,28.957607672035714
1117,2020-05-24,triple glazing,29,5,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,48.957607672035714
1118,2020-05-31,triple glazing,31,5,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,50.957607672035714
1119,2020-06-07,triple glazing,20,6,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,38.69702798752063
1120,2020-06-14,triple glazing,37,6,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,55.69702798752063
1121,2020-06-21,triple glazing,34,6,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,52.69702798752063
1122,2020-06-28,triple glazing,17,6,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,35.69702798752063
1123,2020-07-05,triple glazing,68,7,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,79.57840152956045
1124,2020-07-12,triple glazing,42,7,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,53.57840152956045
1125,2020-07-19,triple glazing,24,7,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,35.57840152956045
1126,2020-07-26,triple glazing,33,7,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,44.57840152956045
1127,2020-08-02,triple glazing,38,8,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,56.47797261803381
1128,2020-08-09,triple glazing,13,8,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,31.47797261803381
1129,2020-08-16,triple glazing,29,8,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,47.47797261803381
1130,2020-08-23,triple glazing,29,8,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,47.47797261803381
1131,2020-08-30,triple glazing,28,8,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,46.47797261803381
1132,2020-09-06,triple glazing,53,9,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,60.04996916399122
1133,2020-09-13,triple glazing,29,9,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,36.04996916399122
1134,2020-09-20,triple glazing,34,9,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,41.04996916399122
1135,2020-09-27,triple glazing,38,9,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,45.04996916399122
1136,2020-10-04,triple glazing,50,10,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.16666666666665
1137,2020-10-11,triple glazing,33,10,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.16666666666665
1138,2020-10-18,triple glazing,28,10,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.166666666666654
1139,2020-10-25,triple glazing,38,10,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.16666666666665
1140,2020-11-01,triple glazing,15,11,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.865330905191644
1141,2020-11-08,triple glazing,17,11,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.865330905191644
1142,2020-11-15,triple glazing,0,11,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.865330905191644
1143,2020-11-22,triple glazing,38,11,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44.86533090519164
1144,2020-11-29,triple glazing,27,11,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.86533090519164
1145,2020-12-06,triple glazing,31,12,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,43.03733240088995
1146,2020-12-13,triple glazing,0,12,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.037332400889955
1147,2020-12-20,triple glazing,21,12,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,33.03733240088995
1148,2020-12-27,triple glazing,54,12,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,66.03733240088995
1149,2021-01-03,triple glazing,54,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54.0
1150,2021-01-10,triple glazing,37,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.0
1151,2021-01-17,triple glazing,30,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.0
1152,2021-01-24,triple glazing,24,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.0
1153,2021-01-31,triple glazing,39,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.0
1154,2021-02-07,triple glazing,26,2,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,32.26511170990359
1155,2021-02-14,triple glazing,51,2,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,57.26511170990359
1156,2021-02-21,triple glazing,31,2,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,37.26511170990359
1157,2021-02-28,triple glazing,0,2,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.265111709903593
1158,2021-03-07,triple glazing,43,3,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,52.72466786425164
1159,2021-03-14,triple glazing,46,3,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,55.72466786425164
1160,2021-03-21,triple glazing,41,3,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,50.72466786425164
1161,2021-03-28,triple glazing,28,3,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,37.72466786425164
1162,2021-04-04,triple glazing,14,4,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29.452611709903593
1163,2021-04-11,triple glazing,40,4,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,55.45261170990359
1164,2021-04-18,triple glazing,30,4,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45.45261170990359
1165,2021-04-25,triple glazing,11,4,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26.452611709903593
1166,2021-05-02,triple glazing,23,5,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,42.957607672035714
1167,2021-05-09,triple glazing,37,5,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,56.957607672035714
1168,2021-05-16,triple glazing,21,5,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,40.957607672035714
1169,2021-05-23,triple glazing,9,5,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28.957607672035714
1170,2021-05-30,triple glazing,14,5,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,33.957607672035714
1171,2021-06-06,triple glazing,20,6,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,38.69702798752063
1172,2021-06-13,triple glazing,26,6,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,44.69702798752063
1173,2021-06-20,triple glazing,11,6,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,29.697027987520627
1174,2021-06-27,triple glazing,28,6,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,46.69702798752063
1175,2021-07-04,triple glazing,13,7,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24.578401529560452
1176,2021-07-11,triple glazing,25,7,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,36.57840152956045
1177,2021-07-18,triple glazing,17,7,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,28.578401529560452
1178,2021-07-25,triple glazing,9,7,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20.578401529560452
1179,2021-08-01,triple glazing,32,8,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,50.4779726180338
1180,2021-08-08,triple glazing,0,8,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18.477972618033807
1181,2021-08-15,triple glazing,13,8,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31.477972618033807
1182,2021-08-22,triple glazing,0,8,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18.477972618033807
1183,2021-08-29,triple glazing,18,8,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,36.4779726180338
1184,2021-09-05,triple glazing,11,9,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18.04996916399122
1185,2021-09-12,triple glazing,33,9,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40.04996916399122
1186,2021-09-19,triple glazing,55,9,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,62.04996916399122
1187,2021-09-26,triple glazing,18,9,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25.04996916399122
1188,2021-10-03,triple glazing,19,10,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.16666666666665
1189,2021-10-10,triple glazing,53,10,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55.16666666666665
1190,2021-10-17,triple glazing,50,10,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52.16666666666665
1191,2021-10-24,triple glazing,34,10,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36.16666666666665
1192,2021-10-31,triple glazing,63,10,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.16666666666666
1193,2021-11-07,triple glazing,37,11,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43.86533090519164
1194,2021-11-14,triple glazing,38,11,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44.86533090519164
1195,2021-11-21,triple glazing,48,11,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54.86533090519164
1196,2021-11-28,triple glazing,71,11,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.86533090519164
1197,2021-12-05,triple glazing,48,12,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,60.03733240088995
1198,2021-12-12,triple glazing,49,12,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61.03733240088995
1199,2021-12-19,triple glazing,31,12,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,43.03733240088995
1200,2021-12-26,triple glazing,16,12,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28.03733240088995
1201,2022-01-02,triple glazing,60,1,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0
1202,2022-01-09,triple glazing,38,1,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.0
1203,2022-01-16,triple glazing,52,1,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.0
1204,2022-01-23,triple glazing,56,1,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.0
1205,2022-01-30,triple glazing,100,1,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0
1206,2022-02-06,triple glazing,64,2,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,70.2651117099036
1207,2022-02-13,triple glazing,45,2,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,51.26511170990359
1208,2022-02-20,triple glazing,33,2,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,39.26511170990359
1209,2022-02-27,triple glazing,47,2,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,53.26511170990359
1210,2022-03-06,triple glazing,54,3,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,63.72466786425164
1211,2022-03-13,triple glazing,46,3,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,55.72466786425164
1212,2022-03-20,triple glazing,50,3,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,59.72466786425164
1213,2022-03-27,triple glazing,49,3,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,58.72466786425164
1214,2022-04-03,triple glazing,37,4,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,52.45261170990359
1215,2022-04-10,triple glazing,43,4,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,58.45261170990359
1216,2022-04-17,triple glazing,9,4,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24.452611709903593
1217,2022-04-24,triple glazing,37,4,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,52.45261170990359
1218,2022-05-01,triple glazing,54,5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,73.95760767203572
1219,2022-05-08,triple glazing,35,5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,54.957607672035714
1220,2022-05-15,triple glazing,27,5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,46.957607672035714
1221,2022-05-22,triple glazing,23,5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,42.957607672035714
1222,2022-05-29,triple glazing,14,5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,33.957607672035714
1223,2022-06-05,triple glazing,24,6,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42.69702798752063
1224,2022-06-12,triple glazing,22,6,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40.69702798752063
1225,2022-06-19,triple glazing,32,6,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50.69702798752063
1226,2022-06-26,triple glazing,16,6,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,34.69702798752063
1227,2022-07-03,triple glazing,38,7,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,49.57840152956045
1228,2022-07-10,triple glazing,59,7,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,70.57840152956045
1229,2022-07-17,triple glazing,41,7,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,52.57840152956045
1230,2022-07-24,triple glazing,29,7,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,40.57840152956045
1231,2022-07-31,triple glazing,32,7,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,43.57840152956045
1232,2022-08-07,triple glazing,34,8,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,52.4779726180338
1233,2022-08-14,triple glazing,28,8,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,46.4779726180338
1234,2022-08-21,triple glazing,50,8,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,68.4779726180338
1235,2022-08-28,triple glazing,40,8,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,58.4779726180338
1236,2022-09-04,triple glazing,37,9,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,44.04996916399122
1237,2022-09-11,triple glazing,36,9,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,43.04996916399122
1238,2022-09-18,triple glazing,51,9,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,58.04996916399122
1239,2022-09-25,triple glazing,77,9,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,84.04996916399122
1240,2022-10-02,triple glazing,45,10,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.16666666666665
1241,2022-10-09,triple glazing,30,10,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32.16666666666665
1242,2022-10-16,triple glazing,64,10,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66.16666666666666
1243,2022-10-23,triple glazing,41,10,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.16666666666665
1244,2022-10-30,triple glazing,60,10,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.16666666666665
1245,2022-11-06,triple glazing,47,11,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.86533090519164
1246,2022-11-13,triple glazing,48,11,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.86533090519164
1247,2022-11-20,triple glazing,73,11,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.86533090519164
1248,2018-12-02,secondary glazing,27,12,2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,35.09187951038176
1249,2018-12-09,secondary glazing,37,12,2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,45.09187951038176
1250,2018-12-16,secondary glazing,38,12,2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,46.09187951038176
1251,2018-12-23,secondary glazing,11,12,2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19.091879510381755
1252,2018-12-30,secondary glazing,19,12,2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27.091879510381755
1253,2019-01-06,secondary glazing,30,1,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.0
1254,2019-01-13,secondary glazing,33,1,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.0
1255,2019-01-20,secondary glazing,39,1,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.0
1256,2019-01-27,secondary glazing,44,1,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.0
1257,2019-02-03,secondary glazing,42,2,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,42.60923565661447
1258,2019-02-10,secondary glazing,34,2,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,34.60923565661447
1259,2019-02-17,secondary glazing,30,2,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,30.60923565661447
1260,2019-02-24,secondary glazing,17,2,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17.60923565661447
1261,2019-03-03,secondary glazing,18,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27.162915757673357
1262,2019-03-10,secondary glazing,15,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,24.162915757673357
1263,2019-03-17,secondary glazing,31,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,40.16291575767336
1264,2019-03-24,secondary glazing,28,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,37.16291575767336
1265,2019-03-31,secondary glazing,25,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,34.16291575767336
1266,2019-04-07,secondary glazing,12,4,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25.671735656614462
1267,2019-04-14,secondary glazing,17,4,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,30.671735656614462
1268,2019-04-21,secondary glazing,10,4,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,23.671735656614462
1269,2019-04-28,secondary glazing,20,4,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,33.67173565661446
1270,2019-05-05,secondary glazing,27,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,42.08683747138888
1271,2019-05-12,secondary glazing,17,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,32.08683747138888
1272,2019-05-19,secondary glazing,15,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,30.086837471388883
1273,2019-05-26,secondary glazing,16,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,31.086837471388883
1274,2019-06-02,secondary glazing,12,6,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27.251915981278326
1275,2019-06-09,secondary glazing,20,6,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,35.25191598127833
1276,2019-06-16,secondary glazing,4,6,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,19.251915981278326
1277,2019-06-23,secondary glazing,16,6,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,31.251915981278326
1278,2019-06-30,secondary glazing,18,6,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,33.25191598127833
1279,2019-07-07,secondary glazing,17,7,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32.574694412795495
1280,2019-07-14,secondary glazing,29,7,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,44.574694412795495
1281,2019-07-21,secondary glazing,16,7,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,31.57469441279549
1282,2019-07-28,secondary glazing,14,7,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29.57469441279549
1283,2019-08-04,secondary glazing,21,8,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,31.368215413594292
1284,2019-08-11,secondary glazing,0,8,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10.368215413594292
1285,2019-08-18,secondary glazing,10,8,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.368215413594292
1286,2019-08-25,secondary glazing,19,8,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,29.368215413594292
1287,2019-09-01,secondary glazing,18,9,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12.89897480480774
1288,2019-09-08,secondary glazing,36,9,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,30.89897480480774
1289,2019-09-15,secondary glazing,38,9,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,32.89897480480774
1290,2019-09-22,secondary glazing,39,9,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,33.89897480480774
1291,2019-09-29,secondary glazing,29,9,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,23.89897480480774
1292,2019-10-06,secondary glazing,39,10,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.111111111111104
1293,2019-10-13,secondary glazing,35,10,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.111111111111104
1294,2019-10-20,secondary glazing,47,10,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36.1111111111111
1295,2019-10-27,secondary glazing,40,10,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.111111111111104
1296,2019-11-03,secondary glazing,49,11,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38.77347799690803
1297,2019-11-10,secondary glazing,44,11,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.77347799690803
1298,2019-11-17,secondary glazing,46,11,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.77347799690803
